Customer ID,Fname,Lname,Postal Code,City,State,Region,Salary,Gender,Age,Style,Email,Career,Phone,Car_id,Car_series,Car_type,Car_colors,Car_Price,Branch_ID,Branch_Name,Branch_Tel,Branch_Zipcode,Branch_City,Branch_State,Branch_Region,Payment ID,Payment Date,Payment Method,Amount,Car ID,Order_ID,Car ID,Branch ID,payment_id,Order_date,Quantity,options
5-021-9977-08,Parker,Davies,64030,Kansas City,Missouri,Southeastern,"19,199.00",F,69,fast,Parker.Davies@ google.com,Artist,1-667-324-196,,,,,,,,,,,,,PM9-680-102Y,28/2/2021,pay by installments,"$47,400",BMW-S4c-CP,051-053-6183,BMW-S8c-CP,BX-182-832,PM9-680-102Y,9/9/2020,1,Delivery
5-638-4175-73,Annabel,Hammond,11001,North Hempstead,New York,Northeastern,"52,242.00",F,28,slow,Annabel.Hammond@ google.com,Physical Therapist,1-919-981-005,,,,,,,,,,,,,PM9-511-987Y,28/2/2021,paid in full,"$87,500",BMW-S8c-CP,656-462-1417,BMW-S8c-CP,BX-605-700,PM9-511-987Y,11/9/2020,1,Pickup
5-956-4157-79,Harley,Curry,92701,Santa Ana,California,Western,"57,171.00",F,43,slow,Harley.Curry@ google.com,Computer Programmer,1-327-789-419,,,,,,,,,,,,,PM1-464-503Y,3/3/2021,paid in full,"$62,850",BMW-M2c-CP,752-690-1818,BMW-S8c-CP,BX-427-923,PM1-464-503Y,11/9/2020,1,Delivery
1-714-9113-83,Zariah,Hardin,36043,Montgomery,Alabama,Southeastern,"39,593.00",F,49,slow,Zariah.Hardin@ google.com,Financial Advisor,1-685-042-991,,,,,,,,,,,,,PM4-606-349Y,5/3/2021,pay by installments,"$78,300",BMW-M4c-CP,865-756-8853,BMW-S8c-CP,BX-532-239,PM4-606-349Y,12/9/2020,1,Delivery
9-150-0248-79,Molly,Salinas,55401,Minneapolis,Minnesota,MidWestern,"62,012.00",F,32,fast,Molly.Salinas@ google.com,Civil Engineer,1-921-823-729,,,,,,,,,,,,,PM0-013-028Y,8/3/2021,paid in full,"$139,100",BMW-M8c-CP,058-145-3537,BMW-S8c-CP,BX-283-372,PM0-013-028Y,13/9/2020,1,Pickup
6-009-9257-51,Rowan,Torres,40507,Lexington-Fayette,Kentucky,Southeastern,"53,233.00",F,60,medium,Rowan.Torres@ google.com,Event Planner,1-486-971-181,,,,,,,,,,,,,PM8-123-715Y,9/3/2021,paid in full,"$55,500",BMW-S4-CVB,466-265-3284,BMW-S8c-CP,BX-079-491,PM8-123-715Y,14/9/2020,1,Delivery
5-188-0735-95,Alanna,Mahoney,33128,Miami,Florida,Southeastern,"35,599.00",F,61,medium,Alanna.Mahoney@ google.com,Loan Officer,1-081-409-746,,,,,,,,,,,,,PM8-258-112Y,10/3/2021,paid in full,"$97,100",BMW-S8-CVB,733-741-0912,BMW-M2c-CP,BX-878-903,PM8-258-112Y,15/9/2020,1,Pickup
5-035-6545-97,Ellie,Quinn,11021,North Hempstead,New York,Northeastern,"62,364.00",M,60,fast,Ellie.Quinn@ google.com,Physician,1-395-143-633,,,,,,,,,,,,,PM3-059-628Y,12/3/2021,paid in full,"$52,800",BMW-Z4-CVB,654-482-9920,BMW-M2c-CP,BX-490-499,PM3-059-628Y,16/9/2020,1,Delivery
5-931-6312-41,Emily,Larson,94114,San Francisco,California,Western,"59,823.00",M,58,medium,Emily.Larson@ google.com,Educator,1-856-497-966,,,,,,,,,,,,,PM0-658-318Y,17/3/2021,paid in full,"$89,700",BMW-M4-CVB,572-039-9120,BMW-M2c-CP,BX-694-367,PM0-658-318Y,18/9/2020,1,Pickup
4-558-3622-34,Allie,Griffin,79401,Lubbock,Texas,Southwestern,"22,260.00",F,61,medium,Allie.Griffin@ google.com,Chemist,1-143-830-516,,,,,,,,,,,,,PM6-706-746Y,19/3/2021,paid in full,"$148,700",BMW-M8-CVB,986-517-1918,BMW-M2c-CP,BX-349-259,PM6-706-746Y,21/9/2020,1,Delivery
3-659-8434-34,Melany,Ibarra,95210,Stockton,California,Western,"42,107.00",M,49,medium,Melany.Ibarra@ google.com,Paralegal,1-369-869-682,,,,,,,,,,,,,PM6-430-513Y,19/3/2021,pay by installments,"$39,100",BMW-mX1-SV,833-902-3145,BMW-M2c-CP,BX-828-629,PM6-430-513Y,23/9/2020,1,Pickup
7-444-3483-80,Sonia,Hendricks,14613,Rochester,New York,Northeastern,"61,823.00",M,52,fast,Sonia.Hendricks@ google.com,Anthropologist,1-566-916-298,,,,,,,,,,,,,PM5-987-397Y,25/3/2021,pay by installments,"$46,200",BMW-mX3-SV,586-989-6957,BMW-M2c-CP,BX-783-618,PM5-987-397Y,25/9/2020,1,Delivery
3-869-4938-59,Lilliana,Fry,70112,New Orleans,Louisiana,Southeastern,"19,218.00",F,58,slow,Lilliana.Fry@ google.com,Speech-Language Pathologist,1-616-732-903,,,,,,,,,,,,,PM4-099-432Y,9/4/2021,pay by installments,"$54,200",BMW-mX4-SV,206-486-5394,BMW-M2c-CP,BX-429-059,PM4-099-432Y,25/9/2020,1,Pickup
7-439-0092-68,Caylee,Houston,33602,Tampa,Florida,Southeastern,"67,219.00",F,68,fast,Caylee.Houston@ google.com,Executive Assistant,1-832-411-367,,,,,,,,,,,,,PM1-444-036Y,11/4/2021,pay by installments,"$61,600",BMW-mX5-SV,317-763-1433,BMW-M2c-CP,BX-692-188,PM1-444-036Y,27/9/2020,1,Delivery
9-710-8004-65,Katherine,Humphrey,94612,Oakland,California,Western,"49,963.00",M,64,medium,Katherine.Humphrey@ google.com,Medical Assistant,1-693-938-600,,,,,,,,,,,,,PM0-417-389Y,15/4/2021,pay by installments,"$70,100",BMW-mX6-SV,680-919-6107,BMW-M2c-CP,BX-820-221,PM0-417-389Y,27/9/2020,1,Pickup
5-249-6731-95,Meadow,Salas,55411,Minneapolis,Minnesota,MidWestern,"36,436.00",M,54,slow,Meadow.Salas@ google.com,Landscaper & Groundskeeper,1-535-749-003,,,,,,,,,,,,,PM4-430-282Y,16/4/2021,pay by installments,"$77,850",BMW-mX7-SV,046-403-1070,BMW-M2c-CP,BX-126-464,PM4-430-282Y,28/9/2020,1,Delivery
1-988-8168-80,Celia,Daniels,83702,Boise,Idaho,Western,"29,838.00",M,27,slow,Celia.Daniels@ google.com,Web Developer,1-519-694-759,,,,,,,,,,,,,PM7-501-783Y,20/4/2021,paid in full,"$74,400",BMW-X3M-SV,094-308-8683,BMW-M2c-CP,BX-996-391,PM7-501-783Y,28/9/2020,1,Pickup
7-006-8884-34,Joslyn,Ashley,67202,Wichita,Kansas,MidWestern,"69,651.00",M,57,slow,Joslyn.Ashley@ google.com,Statistician,1-043-940-979,,,,,,,,,,,,,PM2-188-112Y,24/4/2021,paid in full,"$77,900",BMW-X4M-SV,989-853-3262,BMW-M2c-CP,BX-650-863,PM2-188-112Y,28/9/2020,1,Delivery
8-787-6114-11,Lilia,Stuart,48226,Detroit,Michigan,MidWestern,"30,972.00",F,31,slow,Lilia.Stuart@ google.com,Physical Therapist,1-242-256-775,,,,,,,,,,,,,PM3-751-793Y,26/4/2021,paid in full,"$108,900",BMW-X5M-SV,613-720-1878,BMW-M2c-CP,BX-980-921,PM3-751-793Y,1/10/2020,1,Pickup
1-303-3855-74,Jaliyah,Mcneil,46802,Fort Wayne,Indiana,MidWestern,"68,432.00",F,51,fast,Jaliyah.Mcneil@ google.com,Microbiologist,1-641-496-479,,,,,,,,,,,,,PM6-310-366Y,27/4/2021,paid in full,"$113,700",BMW-X6M-SV,569-200-0315,BMW-M2c-CP,BX-438-526,PM6-310-366Y,3/10/2020,1,Delivery
9-038-4606-29,Izabella,Ryan,99501,Anchorage,Alaska,Western,"35,884.00",M,58,medium,Izabella.Ryan@ google.com,Art Director,1-773-474-489,,,,,,,,,,,,,PM0-929-210Y,27/4/2021,paid in full,"$87,100",BMW-mIX-SV,947-788-2837,BMW-M2c-CP,BX-419-449,PM0-929-210Y,3/10/2020,1,Pickup
6-277-5259-77,Aubree,Parrish,68508,Lincoln,Nebraska,MidWestern,"11,161.00",F,53,medium,Aubree.Parrish@ google.com,Pharmacist,1-233-762-424,,,,,,,,,,,,,PM7-682-645Y,28/4/2021,paid in full,"$159,000",BMW-mXM-SV,569-386-8583,BMW-M2c-CP,BX-081-407,PM7-682-645Y,3/10/2020,1,Delivery
1-296-9734-46,Luciana,Barnes,76102,Fort Worth,Texas,Southwestern,"13,816.00",M,48,medium,Luciana.Barnes@ google.com,Marketing Manager,1-513-439-625,,,,,,,,,,,,,PM8-171-101Y,1/5/2021,paid in full,"$37,800",BMW-m2S-SD,790-263-4952,BMW-M2c-CP,BX-512-266,PM8-171-101Y,4/10/2020,1,Pickup
8-937-7535-80,Princess,Weaver,23510,Norfolk,Virginia,Southeastern,"67,078.00",M,38,fast,Princess.Weaver@ google.com,Bookkeeping clerk,1-129-186-730,,,,,,,,,,,,,PM1-235-993Y,3/5/2021,pay by installments,"$43,800",BMW-m3S-SD,878-614-6364,BMW-M2c-CP,BX-759-869,PM1-235-993Y,5/10/2020,1,Delivery
7-400-9598-95,Kiana,Wu,22206,Arlington,Virginia,Southeastern,"43,411.00",F,31,slow,Kiana.Wu@ google.com,Judge,1-502-661-228,,,,,,,,,,,,,PM0-642-120Y,6/5/2021,paid in full,"$45,200",BMW-m4S-SD,088-796-8923,BMW-M2c-CP,BX-182-832,PM0-642-120Y,8/10/2020,1,Pickup
2-418-5741-40,Mckenzie,Potts,80202,Denver,Colorado,Western,"67,976.00",M,70,fast,Mckenzie.Potts@ google.com,Registered Nurse,1-285-265-373,,,,,,,,,,,,,PM6-887-418Y,7/5/2021,paid in full,"$56,000",BMW-m5S-SD,552-447-3681,BMW-M2c-CP,BX-605-700,PM6-887-418Y,13/10/2020,1,Delivery
8-582-6411-10,Itzel,Bender,94209,Sacramento,California,Western,"45,811.00",M,50,medium,Itzel.Bender@ google.com,Diagnostic Medical Sonographer,1-905-919-102,,,,,,,,,,,,,PM7-753-315Y,7/5/2021,paid in full,"$95,700",BMW-m7S-SD,930-599-2776,BMW-M2c-CP,BX-427-923,PM7-753-315Y,14/10/2020,1,Pickup
6-742-1612-76,Rosa,Fields,89104,Las Vegas,Nevada,Western,"64,719.00",F,47,slow,Rosa.Fields@ google.com,Dancer,1-560-401-494,,,,,,,,,,,,,PM7-251-602Y,11/5/2021,paid in full,"$87,500",BMW-m8S-SD,994-371-0009,BMW-M2c-CP,BX-532-239,PM7-251-602Y,14/10/2020,1,Delivery
7-276-4052-69,Elsa,Brennan,28299,Charlotte,North Carolina,Southeastern,"39,567.00",F,25,slow,Elsa.Brennan@ google.com,Computer Programmer,1-049-548-796,,,,,,,,,,,,,PM7-889-499Y,15/5/2021,pay by installments,"$74,300",BMW-mM3-SD,026-070-2510,BMW-M2c-CP,BX-283-372,PM7-889-499Y,15/10/2020,1,Pickup
0-997-4981-08,Britney,Ward,7101,Newark,New Jersey,Northeastern,"8,057.00",F,62,slow,Britney.Ward@ google.com,Environmental scientist,1-451-430-617,,,,,,,,,,,,,PM5-231-942Y,16/5/2021,pay by installments,"$109,000",BMW-mM5-SD,507-584-2308,BMW-M2c-CP,BX-079-491,PM5-231-942Y,21/10/2020,1,Delivery
7-234-9573-93,Margaret,Whitehead,30311,Atlanta,Georgia,Southeastern,"17,280.00",M,69,fast,Margaret.Whitehead@ google.com,Referee,1-872-356-955,,,,,,,,,,,,,PM3-311-610Y,18/5/2021,pay by installments,"$134,100",BMW-mM8-SD,471-303-3119,BMW-M4c-CP,BX-878-903,PM3-311-610Y,24/10/2020,1,Pickup
4-095-9415-44,Giovanna,Robinson,93722,Fresno,California,Western,"15,420.00",M,27,medium,Giovanna.Robinson@ google.com,Childcare worker,1-736-203-531,,,,,,,,,,,,,PM1-018-606Y,20/5/2021,pay by installments,"$52,000",BMW-mI4-SD,164-261-1562,BMW-M4c-CP,BX-490-499,PM1-018-606Y,28/10/2020,1,Delivery
9-339-0092-85,Kimberly,Warner,48217,Detroit,Michigan,MidWestern,"14,254.00",M,34,medium,Kimberly.Warner@ google.com,Diagnostic Medical Sonographer,1-780-989-336,,,,,,,,,,,,,PM5-882-560Y,21/5/2021,pay by installments,"$119,300",BMW-mI7-SD,877-841-9816,BMW-M4c-CP,BX-694-367,PM5-882-560Y,28/10/2020,1,Pickup
2-303-0572-33,Aryana,Moss,94088,San Jose,California,Western,"33,958.00",F,50,fast,Aryana.Moss@ google.com,Interpreter & Translator,1-711-190-620,,,,,,,,,,,,,PM1-148-574Y,21/5/2021,pay by installments,"$38,200",BMW-S2c-CP,603-913-0761,BMW-M4c-CP,BX-349-259,PM1-148-574Y,29/10/2020,1,Delivery
3-470-6937-79,Reese,Peck,75023,Plano,Texas,Southwestern,"49,811.00",F,41,medium,Reese.Peck@ google.com,Compliance Officer,1-589-290-604,,,,,,,,,,,,,PM6-141-328Y,23/5/2021,pay by installments,"$47,400",BMW-S4c-CP,442-810-3767,BMW-M4c-CP,BX-828-629,PM6-141-328Y,30/10/2020,1,Pickup
0-598-5596-89,Tatum,Rowe,32801,Orlando,Florida,Southeastern,"44,807.00",F,58,fast ,Tatum.Rowe@ google.com,Logistician,1-992-513-042,,,,,,,,,,,,,PM0-970-666Y,23/5/2021,paid in full,"$87,500",BMW-S8c-CP,288-542-8359,BMW-M4c-CP,BX-783-618,PM0-970-666Y,30/10/2020,1,Delivery
1-869-5983-47,Selah,Farley,46774,Fort Wayne,Indiana,MidWestern,"10,617.00",F,45,fast,Selah.Farley@ google.com,Electrician,1-013-421-439,,,,,,,,,,,,,PM8-566-832Y,23/5/2021,pay by installments,"$62,850",BMW-M2c-CP,673-572-8746,BMW-M4c-CP,BX-429-059,PM8-566-832Y,10/11/2020,1,Pickup
2-923-2740-48,Jenna,Morton,96795,Honolulu,Hawaii,Western,"32,143.00",M,45,slow,Jenna.Morton@ google.com,Mathematician,1-879-961-077,,,,,,,,,,,,,PM5-028-558Y,23/5/2021,pay by installments,"$78,300",BMW-M4c-CP,381-468-5910,BMW-M4c-CP,BX-692-188,PM5-028-558Y,15/11/2020,1,Delivery
0-073-4858-68,Maliyah,Taylor,89124,Las Vegas,Nevada,Western,"69,150.00",M,37,slow,Maliyah.Taylor@ google.com,Accountant,1-462-768-806,,,,,,,,,,,,,PM2-904-682Y,1/6/2021,paid in full,"$139,100",BMW-M8c-CP,022-522-3019,BMW-M4c-CP,BX-820-221,PM2-904-682Y,16/11/2020,1,Pickup
7-329-7543-37,Macie,Walsh,99505,Anchorage,Alaska,Western,"56,306.00",M,70,slow,Macie.Walsh@ google.com,Fitness Trainer,1-869-610-711,,,,,,,,,,,,,PM2-471-223Y,2/6/2021,paid in full,"$55,500",BMW-S4-CVB,921-972-7160,BMW-M4c-CP,BX-126-464,PM2-471-223Y,16/11/2020,1,Delivery
0-815-9172-17,Siena,Owens,85201,Mesa,Arizona,Southwestern,"56,031.00",M,41,fast,Siena.Owens@ google.com,Physician,1-801-660-098,,,,,,,,,,,,,PM3-741-509Y,8/6/2021,pay by installments,"$97,100",BMW-S8-CVB,128-979-9230,BMW-M4c-CP,BX-996-391,PM3-741-509Y,18/11/2020,1,Pickup
4-951-3697-13,Mya,Stanton,22209,Arlington,Texas,Southwestern,"10,255.00",F,55,fast,Mya.Stanton@ google.com,Actor,1-033-175-607,,,,,,,,,,,,,PM8-216-234Y,8/6/2021,pay by installments,"$52,800",BMW-Z4-CVB,097-605-5081,BMW-M4c-CP,BX-650-863,PM8-216-234Y,20/11/2020,1,Delivery
3-096-0989-95,Kaley,Kerr,33734,St. Petersburg,Florida,Southeastern,"6,466.00",F,30,fast,Kaley.Kerr@ google.com,Paralegal,1-729-161-188,,,,,,,,,,,,,PM4-902-206Y,10/6/2021,paid in full,"$89,700",BMW-M4-CVB,761-614-1238,BMW-M4c-CP,BX-980-921,PM4-902-206Y,21/11/2020,1,Pickup
7-583-6667-11,Rylie,Baxter,43697,Toledo,Ohio,MidWestern,"20,288.00",M,44,fast,Rylie.Baxter@ google.com,Medical Assistant,1-997-631-165,,,,,,,,,,,,,PM0-919-479Y,11/6/2021,pay by installments,"$148,700",BMW-M8-CVB,375-619-8818,BMW-M4c-CP,BX-438-526,PM0-919-479Y,21/11/2020,1,Delivery
5-440-1679-61,Julianna,Mcbride,44101,Cleveland,Ohio,MidWestern,"21,366.00",M,64,slow,Julianna.Mcbride@ google.com,Librarian,1-871-271-021,,,,,,,,,,,,,PM6-951-633Y,13/6/2021,paid in full,"$39,100",BMW-mX1-SV,700-667-0545,BMW-M4c-CP,BX-419-449,PM6-951-633Y,21/11/2020,1,Pickup
7-809-6448-11,Gina,Jordan,45201,Cincinnati,Ohio,MidWestern,"55,072.00",M,63,slow,Gina.Jordan@ google.com,Writer,1-539-456-656,,,,,,,,,,,,,PM4-442-869Y,14/6/2021,pay by installments,"$46,200",BMW-mX3-SV,955-010-9822,BMW-M4c-CP,BX-081-407,PM4-442-869Y,22/11/2020,1,Delivery
8-189-4795-75,Celeste,Sawyer,97035,Portland,Oregon,Western,"44,283.00",F,28,slow,Celeste.Sawyer@ google.com,High School Teacher,1-641-656-681,,,,,,,,,,,,,PM6-169-178Y,16/6/2021,paid in full,"$54,200",BMW-mX4-SV,658-926-9252,BMW-M4c-CP,BX-512-266,PM6-169-178Y,23/11/2020,1,Pickup
2-118-8777-20,Paloma,Irwin,23328,Chesapeake,Virginia,Southeastern,"18,577.00",F,61,fast,Paloma.Irwin@ google.com,Hairdresser,1-524-521-716,,,,,,,,,,,,,PM7-815-142Y,17/6/2021,pay by installments,"$61,600",BMW-mX5-SV,932-559-0286,BMW-M4c-CP,BX-759-869,PM7-815-142Y,26/11/2020,1,Delivery
5-136-2285-63,Jordin,Weiss,45202,Cincinnati,Ohio,MidWestern,"28,872.00",F,65,fast,Jordin.Weiss@ google.com,Bus Driver,1-896-200-434,,,,,,,,,,,,,PM9-524-950Y,20/6/2021,pay by installments,"$70,100",BMW-mX6-SV,016-918-5582,BMW-M4c-CP,BX-182-832,PM9-524-950Y,29/11/2020,1,Pickup
9-366-9704-32,Eliza,Blackburn,76123,Fort Worth,Texas,Southwestern,"62,612.00",M,29,fast,Eliza.Blackburn@ google.com,Executive Assistant,1-021-024-812,,,,,,,,,,,,,PM8-412-031Y,22/6/2021,paid in full,"$77,850",BMW-mX7-SV,755-728-0303,BMW-M4c-CP,BX-605-700,PM8-412-031Y,30/11/2020,1,Delivery
7-483-5761-35,Mariyah,Solomon,46801,Fort Wayne,Indiana,MidWestern,"23,853.00",F,28,fast,Mariyah.Solomon@ google.com,Recreational Therapist,1-767-782-570,,,,,,,,,,,,,PM8-114-059Y,23/6/2021,paid in full,"$74,400",BMW-X3M-SV,690-995-4474,BMW-M4c-CP,BX-427-923,PM8-114-059Y,1/12/2020,1,Pickup
6-448-8144-64,Shaylee,Cunningham,91046,Glendale,Arizona,Southwestern,"10,925.00",M,27,fast,Shaylee.Cunningham@ google.com,Marriage & Family Therapist,1-271-612-442,,,,,,,,,,,,,PM0-875-709Y,25/6/2021,pay by installments,"$77,900",BMW-X4M-SV,577-896-1726,BMW-M4c-CP,BX-532-239,PM0-875-709Y,3/12/2020,1,Delivery
4-507-3825-03,Paisley,Mitchell,40502,Lexington-Fayette,Kentucky,Southeastern,"53,551.00",M,37,slow,Paisley.Mitchell@ google.com,Firefighter,1-182-087-583,,,,,,,,,,,,,PM7-082-877Y,26/6/2021,pay by installments,"$108,900",BMW-X5M-SV,125-583-4141,BMW-M4c-CP,BX-283-372,PM7-082-877Y,3/12/2020,1,Pickup
3-148-7993-08,Erin,Shelton,94560,San Jose,California,Western,"50,002.00",M,49,slow,Erin.Shelton@ google.com,Childcare worker,1-370-292-703,,,,,,,,,,,,,PM6-454-289Y,26/6/2021,paid in full,"$113,700",BMW-X6M-SV,312-112-1984,BMW-M4c-CP,BX-079-491,PM6-454-289Y,8/12/2020,1,Delivery
3-592-0703-88,Yadira,Huff,67213,Wichita,Kansas,MidWestern,"36,328.00",M,69,slow,Yadira.Huff@ google.com,Compliance Officer,1-243-293-646,,,,,,,,,,,,,PM7-444-533Y,27/6/2021,pay by installments,"$87,100",BMW-mIX-SV,894-406-9936,BMW-M4c-CP,BX-878-903,PM7-444-533Y,9/12/2020,1,Pickup
2-431-3280-61,Ingrid,Burgess,73301,Austin,Texas,Southwestern,"23,695.00",F,28,fast,Ingrid.Burgess@ google.com,Respiratory Therapist,1-783-786-174,,,,,,,,,,,,,PM6-541-812Y,28/6/2021,paid in full,"$159,000",BMW-mXM-SV,670-720-5933,BMW-M4c-CP,BX-490-499,PM6-541-812Y,9/12/2020,1,Delivery
8-076-1587-54,Kailyn,Solis,11026,North Hempstead,New York,Northeastern,"26,150.00",F,61,fast,Kailyn.Solis@ google.com,Surveyor,1-642-541-658,,,,,,,,,,,,,PM8-920-770Y,3/7/2021,paid in full,"$37,800",BMW-m2S-SD,001-937-9054,BMW-M4c-CP,BX-694-367,PM8-920-770Y,14/12/2020,1,Pickup
7-837-6199-44,Kaitlyn,Clayton,53288,Milwaukee,Wisconsin,MidWestern,"18,623.00",M,58,fast,Kaitlyn.Clayton@ google.com,Photographer,1-452-071-436,,,,,,,,,,,,,PM5-373-663Y,3/7/2021,pay by installments,"$43,800",BMW-m3S-SD,602-681-1474,BMW-M4c-CP,BX-349-259,PM5-373-663Y,18/12/2020,1,Delivery
4-076-1478-98,Sophia,Cook,30309,Atlanta,Georgia,Southeastern,"58,499.00",M,40,fast,Sophia.Cook@ google.com,Computer Systems Administrator,1-047-570-160,,,,,,,,,,,,,PM1-891-930Y,7/7/2021,pay by installments,"$45,200",BMW-m4S-SD,648-024-2482,BMW-M4c-CP,BX-828-629,PM1-891-930Y,18/12/2020,1,Pickup
1-997-5860-21,Melissa,York,91201,Glendale,Arizona,Southwestern,"23,020.00",F,39,fast,Melissa.York@ google.com,Budget analyst,1-223-692-536,,,,,,,,,,,,,PM6-141-373Y,9/7/2021,pay by installments,"$56,000",BMW-m5S-SD,768-273-4053,BMW-M4c-CP,BX-783-618,PM6-141-373Y,19/12/2020,1,Delivery
3-192-2270-14,Dayana,Mcdonald,78245,Garland,Texas,Southwestern,"17,414.00",M,49,fast,Dayana.Mcdonald@ google.com,Middle School Teacher,1-671-498-039,,,,,,,,,,,,,PM0-757-203Y,11/7/2021,pay by installments,"$95,700",BMW-m7S-SD,147-717-6931,BMW-M4c-CP,BX-429-059,PM0-757-203Y,20/12/2020,1,Pickup
7-379-0682-57,Nyasia,Cobb,87119,Albuquerque,New Mexico,Southwestern,"62,957.00",F,33,fast,Nyasia.Cobb@ google.com,Musician,1-381-105-835,,,,,,,,,,,,,PM2-933-695Y,15/7/2021,pay by installments,"$87,500",BMW-m8S-SD,114-903-1088,BMW-M4c-CP,BX-692-188,PM2-933-695Y,24/12/2020,1,Delivery
3-399-0838-49,Amber,Travis,96801,Honolulu,Hawaii,Western,"18,098.00",M,50,fast,Amber.Travis@ google.com,Sports Coach,1-780-324-624,,,,,,,,,,,,,PM4-879-399Y,21/7/2021,pay by installments,"$74,300",BMW-mM3-SD,101-704-8872,BMW-M4c-CP,BX-820-221,PM4-879-399Y,25/12/2020,1,Pickup
4-473-2184-24,Jane,Wells,85208,Mesa,Arizona,Southwestern,"40,820.00",M,64,fast,Jane.Wells@ google.com,Physical Therapist,1-481-712-525,,,,,,,,,,,,,PM0-817-008Y,22/7/2021,pay by installments,"$109,000",BMW-mM5-SD,065-988-3085,BMW-M4c-CP,BX-126-464,PM0-817-008Y,25/12/2020,1,Delivery
0-161-1627-30,Shaniya,Reeves,75026,Plano,Texas,Southwestern,"46,056.00",M,27,fast,Shaniya.Reeves@ google.com,Surveyor,1-469-743-583,,,,,,,,,,,,,PM4-896-316Y,25/7/2021,pay by installments,"$134,100",BMW-mM8-SD,237-910-4511,BMW-M4c-CP,BX-996-391,PM4-896-316Y,29/12/2020,1,Pickup
9-515-6228-51,Ally,Hunt,2115,Boston,Massachusetts,New England,"51,284.00",M,26,fast,Ally.Hunt@ google.com,Secretary,1-303-504-616,,,,,,,,,,,,,PM9-345-738Y,26/7/2021,pay by installments,"$52,000",BMW-mI4-SD,614-902-0041,BMW-M4c-CP,BX-650-863,PM9-345-738Y,30/12/2020,1,Delivery
6-168-0996-16,Sage,Petty,35118,Birmingham,Alabama,Southeastern,"22,531.00",F,50,medium,Sage.Petty@ google.com,Systems Analyst,1-527-436-184,,,,,,,,,,,,,PM6-120-737Y,28/7/2021,pay by installments,"$119,300",BMW-mI7-SD,382-106-6827,BMW-M4c-CP,BX-980-921,PM6-120-737Y,2/1/2021,1,Pickup
2-957-2268-26,Zara,Downs,68112,Omaha,Nebraska,MidWestern,"46,475.00",F,50,medium,Zara.Downs@ google.com,Civil Engineer,1-417-153-377,,,,,,,,,,,,,PM2-214-733Y,30/7/2021,pay by installments,"$38,200",BMW-S2c-CP,925-465-2826,BMW-M4c-CP,BX-438-526,PM2-214-733Y,4/1/2021,1,Delivery
8-713-0094-18,Lily,Kent,10017,New York,New York,Northeastern,"7,323.00",F,60,fast,Lily.Kent@ google.com,Fitness Trainer,1-737-843-383,,,,,,,,,,,,,PM5-278-506Y,1/8/2021,pay by installments,"$47,400",BMW-S4c-CP,427-542-1839,BMW-M4c-CP,BX-419-449,PM5-278-506Y,5/1/2021,1,Pickup
7-315-3075-99,Taryn,Wilcox,99205,Washington,District of Columbia,Northeastern,"66,463.00",F,35,medium,Taryn.Wilcox@ google.com,Registered Nurse,1-508-315-819,,,,,,,,,,,,,PM8-820-938Y,1/8/2021,pay by installments,"$87,500",BMW-S8c-CP,516-757-1699,BMW-M4c-CP,BX-081-407,PM8-820-938Y,7/1/2021,1,Delivery
9-819-3655-74,Makenzie,Yang,85707,Tucson,Arizona,Southwestern,"39,345.00",M,37,medium,Makenzie.Yang@ google.com,Receptionist,1-524-973-871,,,,,,,,,,,,,PM4-105-560Y,2/8/2021,paid in full,"$62,850",BMW-M2c-CP,912-715-1905,BMW-M4c-CP,BX-512-266,PM4-105-560Y,8/1/2021,1,Pickup
6-933-5827-03,Cloe,Galloway,95297,Stockton,California,Western,"34,736.00",M,57,medium,Cloe.Galloway@ google.com,Medical Secretary,1-640-194-434,,,,,,,,,,,,,PM1-209-252Y,2/8/2021,pay by installments,"$78,300",BMW-M4c-CP,231-226-0368,BMW-M4c-CP,BX-759-869,PM1-209-252Y,9/1/2021,1,Delivery
2-610-5019-27,Naima,Robbins,99514,Anchorage,Alaska,Western,"9,645.00",M,49,medium,Naima.Robbins@ google.com,Editor,1-999-419-792,,,,,,,,,,,,,PM9-128-660Y,3/8/2021,pay by installments,"$139,100",BMW-M8c-CP,591-258-6465,BMW-M4c-CP,BX-182-832,PM9-128-660Y,12/1/2021,1,Pickup
8-110-1372-34,Hayden,Phillips,28287,Charlotte,North Carolina,Southeastern,"54,366.00",M,52,medium,Hayden.Phillips@ google.com,Physician,1-772-088-578,,,,,,,,,,,,,PM9-338-756Y,4/8/2021,pay by installments,"$55,500",BMW-S4-CVB,653-054-9493,BMW-M4c-CP,BX-605-700,PM9-338-756Y,12/1/2021,1,Delivery
0-294-4551-64,Aubrey,Mcclain,28288,Charlotte,North Carolina,Southeastern,"55,483.00",F,62,fast,Aubrey.Mcclain@ google.com,Insurance Agent,1-339-634-089,,,,,,,,,,,,,PM3-639-561Y,6/8/2021,pay by installments,"$97,100",BMW-S8-CVB,049-997-8020,BMW-M4c-CP,BX-427-923,PM3-639-561Y,13/1/2021,1,Pickup
